batch_id,trial,warmup,system,config,phase,ticks,ns_since_e2,delta_ticks,delta_ns,source
20260818T013740Z-2,6,0,whimbrel,release-default,E3g_doorbell,1007008,77098700,3726,372600,serial
20260818T013740Z-2,5,0,whimbrel,release-fast-boot,_start,235002,0,0,0,serial
20260818T013740Z-2,5,0,whimbrel,release-fast-boot,stamp_a,235448,44600,446,44600,serial
20260818T013740Z-2,5,0,whimbrel,release-fast-boot,stamp_b,235502,50000,54,5400,serial
20260818T013740Z-2,5,0,whimbrel,release-fast-boot,stvec,238088,308600,2586,258600,serial
20260818T013740Z-2,5,0,whimbrel,release-fast-boot,frame_init,239497,449500,1409,140900,serial
20260818T013740Z-2,5,0,whimbrel,release-fast-boot,task_init,245355,1035300,5858,585800,serial
20260818T013740Z-2,5,0,whimbrel,release-fast-boot,page_build,249304,1430200,3949,394900,serial
20260818T013740Z-2,5,0,whimbrel,release-fast-boot,page_verify,256545,2154300,7241,724100,serial
20260818T013740Z-2,5,0,whimbrel,release-fast-boot,activate,257466,2246400,921,92100,serial
20260818T013740Z-2,5,0,whimbrel,release-fast-boot,virtq_init,265818,3081600,8352,835200,serial
20260818T013740Z-2,5,0,whimbrel,release-fast-boot,DRIVER_OK,271263,3626100,5445,544500,serial
20260818T013740Z-2,5,0,whimbrel,release-fast-boot,first_rx,274343,3934100,3080,308000,serial
20260818T013740Z-2,5,0,whimbrel,release-fast-boot,syn_rx,277186,4218400,2843,284300,serial
20260818T013740Z-2,5,0,whimbrel,release-fast-boot,established,288267,5326500,11081,1108100,serial
20260818T013740Z-2,5,0,whimbrel,release-fast-boot,serving_ready,291843,5684100,3576,357600,serial
20260818T013740Z-2,5,0,whimbrel,release-fast-boot,net_init_done,294643,5964100,2800,280000,serial
20260818T013740Z-2,5,0,whimbrel,release-fast-boot,heap_init,294908,5990600,265,26500,serial
20260818T013740Z-2,5,0,whimbrel,release-fast-boot,accounting,295206,6020400,298,29800,serial
20260818T013740Z-2,5,0,whimbrel,release-fast-boot,freeze,295283,6028100,77,7700,serial
20260818T013740Z-2,5,0,whimbrel,release-fast-boot,sret,295472,6047000,189,18900,serial
20260818T013740Z-2,5,0,whimbrel,release-fast-boot,E3g,308030,7302800,12558,1255800,serial
20260818T013740Z-2,5,0,whimbrel,release-fast-boot,E3g_doorbell,308830,7382800,800,80000,serial
20260818T013740Z-2,27,0,whimbrel,release-default,_start,234095,0,0,0,serial
20260818T013740Z-2,27,0,whimbrel,release-default,stamp_a,234548,45300,453,45300,serial
20260818T013740Z-2,27,0,whimbrel,release-default,stamp_b,234602,50700,54,5400,serial
20260818T013740Z-2,27,0,whimbrel,release-default,stvec,244910,1081500,10308,1030800,serial
20260818T013740Z-2,27,0,whimbrel,release-default,frame_init,548860,31476500,303950,30395000,serial
20260818T013740Z-2,27,0,whimbrel,release-default,task_init,581792,34769700,32932,3293200,serial
20260818T013740Z-2,27,0,whimbrel,release-default,page_build,588685,35459000,6893,689300,serial
20260818T013740Z-2,27,0,whimbrel,release-default,page_verify,707403,47330800,118718,11871800,serial
20260818T013740Z-2,27,0,whimbrel,release-default,activate,710184,47608900,2781,278100,serial
20260818T013740Z-2,27,0,whimbrel,release-default,virtq_init,780787,54669200,70603,7060300,serial
20260818T013740Z-2,27,0,whimbrel,release-default,DRIVER_OK,844082,60998700,63295,6329500,serial
20260818T013740Z-2,27,0,whimbrel,release-default,first_rx,878303,64420800,34221,3422100,serial
20260818T013740Z-2,27,0,whimbrel,release-default,syn_rx,890659,65656400,12356,1235600,serial
20260818T013740Z-2,27,0,whimbrel,release-default,established,898316,66422100,7657,765700,serial
20260818T013740Z-2,27,0,whimbrel,release-default,serving_ready,907253,67315800,8937,893700,serial
20260818T013740Z-2,27,0,whimbrel,release-default,net_init_done,959582,72548700,52329,5232900,serial
20260818T013740Z-2,27,0,whimbrel,release-default,heap_init,959816,72572100,234,23400,serial
20260818T013740Z-2,27,0,whimbrel,release-default,accounting,981042,74694700,21226,2122600,serial
20260818T013740Z-2,27,0,whimbrel,release-default,freeze,982060,74796500,1018,101800,serial
20260818T013740Z-2,27,0,whimbrel,release-default,sret,984290,75019500,2230,223000,serial
20260818T013740Z-2,27,0,whimbrel,release-default,E3g,1003387,76929200,19097,1909700,serial
20260818T013740Z-2,27,0,whimbrel,release-default,E3g_doorbell,1007150,77305500,3763,376300,serial
20260818T013740Z-2,6,0,whimbrel,release-fast-boot,_start,233850,0,0,0,serial
20260818T013740Z-2,6,0,whimbrel,release-fast-boot,stamp_a,234300,45000,450,45000,serial
20260818T013740Z-2,6,0,whimbrel,release-fast-boot,stamp_b,234356,50600,56,5600,serial
20260818T013740Z-2,6,0,whimbrel,release-fast-boot,stvec,236934,308400,2578,257800,serial
20260818T013740Z-2,6,0,whimbrel,release-fast-boot,frame_init,238360,451000,1426,142600,serial
20260818T013740Z-2,6,0,whimbrel,release-fast-boot,task_init,244219,1036900,5859,585900,serial
20260818T013740Z-2,6,0,whimbrel,release-fast-boot,page_build,248081,1423100,3862,386200,serial
20260818T013740Z-2,6,0,whimbrel,release-fast-boot,page_verify,255349,2149900,7268,726800,serial
20260818T013740Z-2,6,0,whimbrel,release-fast-boot,activate,256215,2236500,866,86600,serial
20260818T013740Z-2,6,0,whimbrel,release-fast-boot,virtq_init,264500,3065000,8285,828500,serial
20260818T013740Z-2,6,0,whimbrel,release-fast-boot,DRIVER_OK,269828,3597800,5328,532800,serial
20260818T013740Z-2,6,0,whimbrel,release-fast-boot,first_rx,272889,3903900,3061,306100,serial
20260818T013740Z-2,6,0,whimbrel,release-fast-boot,syn_rx,275582,4173200,2693,269300,serial
20260818T013740Z-2,6,0,whimbrel,release-fast-boot,established,278206,4435600,2624,262400,serial
20260818T013740Z-2,6,0,whimbrel,release-fast-boot,serving_ready,281748,4789800,3542,354200,serial
20260818T013740Z-2,6,0,whimbrel,release-fast-boot,net_init_done,284619,5076900,2871,287100,serial
20260818T013740Z-2,6,0,whimbrel,release-fast-boot,heap_init,284839,5098900,220,22000,serial
20260818T013740Z-2,6,0,whimbrel,release-fast-boot,accounting,285091,5124100,252,25200,serial
20260818T013740Z-2,6,0,whimbrel,release-fast-boot,freeze,285216,5136600,125,12500,serial
20260818T013740Z-2,6,0,whimbrel,release-fast-boot,sret,285403,5155300,187,18700,serial
20260818T013740Z-2,6,0,whimbrel,release-fast-boot,E3g,297660,6381000,12257,1225700,serial
20260818T013740Z-2,6,0,whimbrel,release-fast-boot,E3g_doorbell,298449,6459900,789,78900,serial
20260818T013740Z-2,24,0,whimbrel,release-fast-boot,_start,235329,0,0,0,serial
20260818T013740Z-2,24,0,whimbrel,release-fast-boot,stamp_a,235772,44300,443,44300,serial
20260818T013740Z-2,24,0,whimbrel,release-fast-boot,stamp_b,235826,49700,54,5400,serial
20260818T013740Z-2,24,0,whimbrel,release-fast-boot,stvec,238374,304500,2548,254800,serial
20260818T013740Z-2,24,0,whimbrel,release-fast-boot,frame_init,239792,446300,1418,141800,serial
20260818T013740Z-2,24,0,whimbrel,release-fast-boot,task_init,245683,1035400,5891,589100,serial
20260818T013740Z-2,24,0,whimbrel,release-fast-boot,page_build,249575,1424600,3892,389200,serial
20260818T013740Z-2,24,0,whimbrel,release-fast-boot,page_verify,256966,2163700,7391,739100,serial
20260818T013740Z-2,24,0,whimbrel,release-fast-boot,activate,257852,2252300,886,88600,serial
20260818T013740Z-2,24,0,whimbrel,release-fast-boot,virtq_init,266323,3099400,8471,847100,serial
20260818T013740Z-2,24,0,whimbrel,release-fast-boot,DRIVER_OK,271769,3644000,5446,544600,serial
20260818T013740Z-2,24,0,whimbrel,release-fast-boot,first_rx,274871,3954200,3102,310200,serial
20260818T013740Z-2,24,0,whimbrel,release-fast-boot,syn_rx,277583,4225400,2712,271200,serial
20260818T013740Z-2,24,0,whimbrel,release-fast-boot,established,280217,4488800,2634,263400,serial
20260818T013740Z-2,24,0,whimbrel,release-fast-boot,serving_ready,283852,4852300,3635,363500,serial
20260818T013740Z-2,24,0,whimbrel,release-fast-boot,net_init_done,286789,5146000,2937,293700,serial
20260818T013740Z-2,24,0,whimbrel,release-fast-boot,heap_init,287013,5168400,224,22400,serial
20260818T013740Z-2,24,0,whimbrel,release-fast-boot,accounting,287272,5194300,259,25900,serial
20260818T013740Z-2,24,0,whimbrel,release-fast-boot,freeze,287397,5206800,125,12500,serial
20260818T013740Z-2,24,0,whimbrel,release-fast-boot,sret,287588,5225900,191,19100,serial
20260818T013740Z-2,24,0,whimbrel,release-fast-boot,E3g,300121,6479200,12533,1253300,serial
20260818T013740Z-2,24,0,whimbrel,release-fast-boot,E3g_doorbell,300938,6560900,817,81700,serial
20260818T013740Z-2,30,0,whimbrel,release-fast-boot,_start,231635,0,0,0,serial
20260818T013740Z-2,30,0,whimbrel,release-fast-boot,stamp_a,232080,44500,445,44500,serial
20260818T013740Z-2,30,0,whimbrel,release-fast-boot,stamp_b,232134,49900,54,5400,serial
20260818T013740Z-2,30,0,whimbrel,release-fast-boot,stvec,234655,302000,2521,252100,serial
20260818T013740Z-2,30,0,whimbrel,release-fast-boot,frame_init,236066,443100,1411,141100,serial
20260818T013740Z-2,30,0,whimbrel,release-fast-boot,task_init,241921,1028600,5855,585500,serial
20260818T013740Z-2,30,0,whimbrel,release-fast-boot,page_build,245786,1415100,3865,386500,serial
20260818T013740Z-2,30,0,whimbrel,release-fast-boot,page_verify,253049,2141400,7263,726300,serial
20260818T013740Z-2,30,0,whimbrel,release-fast-boot,activate,253919,2228400,870,87000,serial
20260818T013740Z-2,30,0,whimbrel,release-fast-boot,virtq_init,262289,3065400,8370,837000,serial
20260818T013740Z-2,30,0,whimbrel,release-fast-boot,DRIVER_OK,267651,3601600,5362,536200,serial
20260818T013740Z-2,30,0,whimbrel,release-fast-boot,first_rx,270741,3910600,3090,309000,serial
20260818T013740Z-2,30,0,whimbrel,release-fast-boot,syn_rx,273450,4181500,2709,270900,serial
20260818T013740Z-2,30,0,whimbrel,release-fast-boot,established,276021,4438600,2571,257100,serial
20260818T013740Z-2,30,0,whimbrel,release-fast-boot,serving_ready,279695,4806000,3674,367400,serial
20260818T013740Z-2,30,0,whimbrel,release-fast-boot,net_init_done,282491,5085600,2796,279600,serial
20260818T013740Z-2,30,0,whimbrel,release-fast-boot,heap_init,282713,5107800,222,22200,serial
20260818T013740Z-2,30,0,whimbrel,release-fast-boot,accounting,283018,5138300,305,30500,serial
20260818T013740Z-2,30,0,whimbrel,release-fast-boot,freeze,283094,5145900,76,7600,serial
20260818T013740Z-2,30,0,whimbrel,release-fast-boot,sret,283285,5165000,191,19100,serial
20260818T013740Z-2,30,0,whimbrel,release-fast-boot,E3g,295729,6409400,12444,1244400,serial
20260818T013740Z-2,30,0,whimbrel,release-fast-boot,E3g_doorbell,296513,6487800,784,78400,serial
20260818T013740Z-2,15,0,whimbrel,release-default,_start,234574,0,0,0,serial
20260818T013740Z-2,15,0,whimbrel,release-default,stamp_a,235030,45600,456,45600,serial
20260818T013740Z-2,15,0,whimbrel,release-default,stamp_b,235085,51100,55,5500,serial
20260818T013740Z-2,15,0,whimbrel,release-default,stvec,245372,1079800,10287,1028700,serial
20260818T013740Z-2,15,0,whimbrel,release-default,frame_init,549305,31473100,303933,30393300,serial
20260818T013740Z-2,15,0,whimbrel,release-default,task_init,582514,34794000,33209,3320900,serial
20260818T013740Z-2,15,0,whimbrel,release-default,page_build,589483,35490900,6969,696900,serial
20260818T013740Z-2,15,0,whimbrel,release-default,page_verify,707289,47271500,117806,11780600,serial
20260818T013740Z-2,15,0,whimbrel,release-default,activate,710028,47545400,2739,273900,serial
20260818T013740Z-2,15,0,whimbrel,release-default,virtq_init,780267,54569300,70239,7023900,serial
20260818T013740Z-2,15,0,whimbrel,release-default,DRIVER_OK,843576,60900200,63309,6330900,serial
20260818T013740Z-2,15,0,whimbrel,release-default,first_rx,877590,64301600,34014,3401400,serial
20260818T013740Z-2,15,0,whimbrel,release-default,syn_rx,890013,65543900,12423,1242300,serial
20260818T013740Z-2,15,0,whimbrel,release-default,established,897718,66314400,7705,770500,serial
20260818T013740Z-2,15,0,whimbrel,release-default,serving_ready,906714,67214000,8996,899600,serial
20260818T013740Z-2,15,0,whimbrel,release-default,net_init_done,959274,72470000,52560,5256000,serial
20260818T013740Z-2,15,0,whimbrel,release-default,heap_init,959500,72492600,226,22600,serial
20260818T013740Z-2,15,0,whimbrel,release-default,accounting,980959,74638500,21459,2145900,serial
20260818T013740Z-2,15,0,whimbrel,release-default,freeze,981982,74740800,1023,102300,serial
20260818T013740Z-2,15,0,whimbrel,release-default,sret,984239,74966500,2257,225700,serial
20260818T013740Z-2,15,0,whimbrel,release-default,E3g,1003395,76882100,19156,1915600,serial
20260818T013740Z-2,15,0,whimbrel,release-default,E3g_doorbell,1007097,77252300,3702,370200,serial
20260818T013740Z-2,30,0,whimbrel,release-default,_start,235781,0,0,0,serial
20260818T013740Z-2,30,0,whimbrel,release-default,stamp_a,236235,45400,454,45400,serial
20260818T013740Z-2,30,0,whimbrel,release-default,stamp_b,236290,50900,55,5500,serial
20260818T013740Z-2,30,0,whimbrel,release-default,stvec,246571,1079000,10281,1028100,serial
20260818T013740Z-2,30,0,whimbrel,release-default,frame_init,550503,31472200,303932,30393200,serial
20260818T013740Z-2,30,0,whimbrel,release-default,task_init,582573,34679200,32070,3207000,serial
20260818T013740Z-2,30,0,whimbrel,release-default,page_build,589568,35378700,6995,699500,serial
20260818T013740Z-2,30,0,whimbrel,release-default,page_verify,707844,47206300,118276,11827600,serial
20260818T013740Z-2,30,0,whimbrel,release-default,activate,710641,47486000,2797,279700,serial
20260818T013740Z-2,30,0,whimbrel,release-default,virtq_init,780729,54494800,70088,7008800,serial
20260818T013740Z-2,30,0,whimbrel,release-default,DRIVER_OK,843865,60808400,63136,6313600,serial
20260818T013740Z-2,30,0,whimbrel,release-default,first_rx,878161,64238000,34296,3429600,serial
20260818T013740Z-2,30,0,whimbrel,release-default,syn_rx,890502,65472100,12341,1234100,serial
20260818T013740Z-2,30,0,whimbrel,release-default,established,898280,66249900,7778,777800,serial
20260818T013740Z-2,30,0,whimbrel,release-default,serving_ready,907267,67148600,8987,898700,serial
20260818T013740Z-2,30,0,whimbrel,release-default,net_init_done,959505,72372400,52238,5223800,serial
20260818T013740Z-2,30,0,whimbrel,release-default,heap_init,959737,72395600,232,23200,serial
20260818T013740Z-2,30,0,whimbrel,release-default,accounting,980878,74509700,21141,2114100,serial
20260818T013740Z-2,30,0,whimbrel,release-default,freeze,981893,74611200,1015,101500,serial
20260818T013740Z-2,30,0,whimbrel,release-default,sret,984103,74832200,2210,221000,serial
20260818T013740Z-2,30,0,whimbrel,release-default,E3g,1003314,76753300,19211,1921100,serial
20260818T013740Z-2,30,0,whimbrel,release-default,E3g_doorbell,1007131,77135000,3817,381700,serial
20260818T013740Z-2,23,0,whimbrel,release-default,_start,235443,0,0,0,serial
20260818T013740Z-2,23,0,whimbrel,release-default,stamp_a,235902,45900,459,45900,serial
20260818T013740Z-2,23,0,whimbrel,release-default,stamp_b,235957,51400,55,5500,serial
20260818T013740Z-2,23,0,whimbrel,release-default,stvec,246207,1076400,10250,1025000,serial
20260818T013740Z-2,23,0,whimbrel,release-default,frame_init,550067,31462400,303860,30386000,serial
20260818T013740Z-2,23,0,whimbrel,release-default,task_init,582792,34734900,32725,3272500,serial
20260818T013740Z-2,23,0,whimbrel,release-default,page_build,589777,35433400,6985,698500,serial
20260818T013740Z-2,23,0,whimbrel,release-default,page_verify,707545,47210200,117768,11776800,serial
20260818T013740Z-2,23,0,whimbrel,release-default,activate,710349,47490600,2804,280400,serial
20260818T013740Z-2,23,0,whimbrel,release-default,virtq_init,780682,54523900,70333,7033300,serial
20260818T013740Z-2,23,0,whimbrel,release-default,DRIVER_OK,844045,60860200,63363,6336300,serial
20260818T013740Z-2,23,0,whimbrel,release-default,first_rx,878456,64301300,34411,3441100,serial
20260818T013740Z-2,23,0,whimbrel,release-default,syn_rx,890913,65547000,12457,1245700,serial
20260818T013740Z-2,23,0,whimbrel,release-default,established,898727,66328400,7814,781400,serial
20260818T013740Z-2,23,0,whimbrel,release-default,serving_ready,907769,67232600,9042,904200,serial
20260818T013740Z-2,23,0,whimbrel,release-default,net_init_done,960327,72488400,52558,5255800,serial
20260818T013740Z-2,23,0,whimbrel,release-default,heap_init,960559,72511600,232,23200,serial
20260818T013740Z-2,23,0,whimbrel,release-default,accounting,981953,74651000,21394,2139400,serial
20260818T013740Z-2,23,0,whimbrel,release-default,freeze,982973,74753000,1020,102000,serial
20260818T013740Z-2,23,0,whimbrel,release-default,sret,985243,74980000,2270,227000,serial
20260818T013740Z-2,23,0,whimbrel,release-default,E3g,1004271,76882800,19028,1902800,serial
20260818T013740Z-2,23,0,whimbrel,release-default,E3g_doorbell,1007964,77252100,3693,369300,serial
20260818T013740Z-2,11,0,whimbrel,release-fast-boot,_start,234020,0,0,0,serial
20260818T013740Z-2,11,0,whimbrel,release-fast-boot,stamp_a,234466,44600,446,44600,serial
20260818T013740Z-2,11,0,whimbrel,release-fast-boot,stamp_b,234522,50200,56,5600,serial
20260818T013740Z-2,11,0,whimbrel,release-fast-boot,stvec,237068,304800,2546,254600,serial
20260818T013740Z-2,11,0,whimbrel,release-fast-boot,frame_init,238531,451100,1463,146300,serial
20260818T013740Z-2,11,0,whimbrel,release-fast-boot,task_init,244326,1030600,5795,579500,serial
20260818T013740Z-2,11,0,whimbrel,release-fast-boot,page_build,248273,1425300,3947,394700,serial
20260818T013740Z-2,11,0,whimbrel,release-fast-boot,page_verify,255603,2158300,7330,733000,serial
20260818T013740Z-2,11,0,whimbrel,release-fast-boot,activate,256501,2248100,898,89800,serial
